dataset,model,input_type,horizon,horizon_index,mean_mae,std_mae,mean_rmse,std_rmse,mean_wape,std_wape,num_runs
ETTh1,dlinear,multivariate,96,70,2.5411151847122384,0.017702934844646537,3.227757274339719,0.04309584304486961,31.98996335684339,0.22286130136716215,3
ETTh1,dlinear,multivariate,96,71,2.5348034179559025,0.026051491620111385,3.2269651950675353,0.03735854004186904,31.9011560964753,0.32786475465201004,3
ETTh1,dlinear,multivariate,96,72,2.5502425224589933,0.01972483567343628,3.2492697640461934,0.03822536598777434,32.08804406626782,0.2481847866291694,3
ETTh1,dlinear,multivariate,96,73,2.5881087627054353,0.02346306038482729,3.288781376917182,0.03703399630687415,32.556530154462514,0.29514827349685857,3
ETTh1,dlinear,multivariate,96,74,2.610257726538221,0.022645595611610326,3.3124100699256545,0.008318842028189824,32.82747583004218,0.28479859863606816,3
ETTh1,dlinear,multivariate,96,75,2.6274850249931103,0.012602276191783416,3.3294874077818215,0.028716455260703228,33.037122833331345,0.15845682946512732,3
ETTh1,dlinear,multivariate,96,76,2.626766662885982,0.01811564625174238,3.3178588530467152,0.01855613076249748,33.02011063961036,0.22772507813212348,3
ETTh1,dlinear,multivariate,96,77,2.6251519648590906,0.030318500081800166,3.320866640067479,0.05875783218878676,32.99122133251909,0.3810234074286632,3
ETTh1,dlinear,multivariate,96,78,2.634424948294399,0.018161616139161646,3.3182919688454313,0.019467366350363502,33.098875707968354,0.22818227394753757,3
ETTh1,dlinear,multivariate,96,79,2.592717654212188,0.009766933952324185,3.2634765191647497,0.007532776932952143,32.566564567633264,0.12268034071100335,3
ETTh1,dlinear,multivariate,96,80,2.5858081343761405,0.03126090079181149,3.263077043798638,0.039694483344314635,32.471588497712794,0.3925624229751413,3
ETTh1,dlinear,multivariate,96,81,2.5712175978387677,0.03721902671088893,3.2554947497455036,0.03456176390363516,32.28014198630347,0.46726324050884577,3
ETTh1,dlinear,multivariate,96,82,2.5926701617725736,0.034633608492919715,3.277880347589765,0.053508033333927355,32.54143954592529,0.4346975923304753,3
ETTh1,dlinear,multivariate,96,83,2.5939402189920084,0.03659235013447462,3.282768165052579,0.06382667710980534,32.54865549253703,0.45915930886492584,3
ETTh1,dlinear,multivariate,96,84,2.5774406533250214,0.06736262983620002,3.2634880455419673,0.08471280317912339,32.33364930173259,0.8450552086839648,3
ETTh1,dlinear,multivariate,96,85,2.5712801704074253,0.07205595501014343,3.258950312498859,0.08996298020725593,32.248763317446254,0.9037192700655677,3
ETTh1,dlinear,multivariate,96,86,2.6036555919065134,0.08962079817344736,3.290895663821919,0.11210369283030464,32.647905188429945,1.1237781720337383,3
ETTh1,dlinear,multivariate,96,87,2.5627118814211496,0.08545158611723719,3.2543506208555377,0.10638696575887378,32.127274868026916,1.0712583864772711,3
ETTh1,dlinear,multivariate,96,88,2.569647394591605,0.0635628897444101,3.248617968333873,0.07957814235101933,32.2069785552057,0.796672972024815,3
