dataset,model,horizon,aggregation_method,anomaly_type,injection_seed,detector_type,threshold_method,threshold_value,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,true_negative_rate,num_points,num_true_anomaly,num_predicted_anomaly,num_true_events,num_detected_events,event_recall,mean_detection_delay,median_detection_delay,max_detection_delay
ETTh2,dlinear,96,first,level_shift,42,residual,iqr,2.5953582699999997,77,130,3087,0,0.3719806763285024,1.0,0.5422535211267606,0.040410320174075226,0.9595896798259248,3294,77,207,5,5,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,42,flatness,iqr,2.1213123196768335,2,138,3079,75,0.014285714285714285,0.025974025974025976,0.018433179723502308,0.04289710910786447,0.9571028908921355,3294,77,140,5,2,0.4,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,42,hybrid_rankmax,iqr,1.412258064516129,0,0,3217,77,0.0,0.0,0.0,0.0,1.0,3294,77,0,5,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,42,hybrid_or,iqr,,77,267,2950,0,0.2238372093023256,1.0,0.36579572446555825,0.08299658066521604,0.9170034193347839,3294,77,344,5,5,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,42,residual,mad,2.9261112234790003,77,92,3125,0,0.4556213017751479,1.0,0.6260162601626017,0.028598072738576313,0.9714019272614237,3294,77,169,5,5,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,42,flatness,mad,1.96230181515754,2,165,3052,75,0.011976047904191617,0.025974025974025976,0.016393442622950817,0.05129002175940317,0.9487099782405968,3294,77,167,5,2,0.4,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,42,hybrid_rankmax,mad,1.6193916129032258,0,0,3217,77,0.0,0.0,0.0,0.0,1.0,3294,77,0,5,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,42,hybrid_or,mad,,77,256,2961,0,0.23123123123123124,1.0,0.375609756097561,0.07957724588125582,0.9204227541187442,3294,77,333,5,5,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,residual,percentile,2.800671927,67,104,3123,0,0.391812865497076,1.0,0.5630252100840336,0.03222807561202355,0.9677719243879764,3294,67,171,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,flatness,percentile,5.4882340000349235,0,31,3196,67,0.0,0.0,0.0,0.009606445615122404,0.9903935543848776,3294,67,31,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,2024,hybrid_rankmax,percentile,0.9983935483870967,67,56,3171,0,0.5447154471544715,1.0,0.7052631578947368,0.01735357917570499,0.982646420824295,3294,67,123,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,hybrid_or,percentile,,67,134,3093,0,0.3333333333333333,1.0,0.5,0.041524635884722653,0.9584753641152773,3294,67,201,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,residual,mean_std,2.838012486888311,67,103,3124,0,0.3941176470588235,1.0,0.5654008438818565,0.03191819026960025,0.9680818097303997,3294,67,170,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,flatness,mean_std,281976.3986218351,0,26,3201,67,0.0,0.0,0.0,0.008057018903005888,0.9919429810969941,3294,67,26,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,2024,hybrid_rankmax,mean_std,1.3799684246154889,0,0,3227,67,0.0,0.0,0.0,0.0,1.0,3294,67,0,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,2024,hybrid_or,mean_std,,67,128,3099,0,0.3435897435897436,1.0,0.5114503816793893,0.039665323830182835,0.9603346761698172,3294,67,195,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,residual,iqr,2.5953582699999997,67,133,3094,0,0.335,1.0,0.50187265917603,0.04121475054229935,0.9587852494577006,3294,67,200,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,flatness,iqr,2.1213123196768335,3,144,3083,64,0.02040816326530612,0.04477611940298507,0.02803738317757009,0.04462348930895569,0.9553765106910443,3294,67,147,4,1,0.25,17.0,17.0,17.0
ETTh2,dlinear,96,first,level_shift,2024,hybrid_rankmax,iqr,1.412258064516129,0,0,3227,67,0.0,0.0,0.0,0.0,1.0,3294,67,0,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,2024,hybrid_or,iqr,,67,275,2952,0,0.195906432748538,1.0,0.32762836185819066,0.08521846916640843,0.9147815308335916,3294,67,342,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,residual,mad,2.9261112234790003,67,91,3136,0,0.4240506329113924,1.0,0.5955555555555555,0.028199566160520606,0.9718004338394793,3294,67,158,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,2024,flatness,mad,1.96230181515754,4,172,3055,63,0.022727272727272728,0.05970149253731343,0.03292181069958848,0.05330027889680818,0.9466997211031918,3294,67,176,4,1,0.25,17.0,17.0,17.0
ETTh2,dlinear,96,first,level_shift,2024,hybrid_rankmax,mad,1.6193916129032258,0,0,3227,67,0.0,0.0,0.0,0.0,1.0,3294,67,0,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,2024,hybrid_or,mad,,67,262,2965,0,0.20364741641337386,1.0,0.33838383838383834,0.08118995971490549,0.9188100402850945,3294,67,329,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,residual,percentile,2.800671927,79,105,3110,0,0.42934782608695654,1.0,0.6007604562737643,0.03265940902021773,0.9673405909797823,3294,79,184,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,flatness,percentile,5.4882340000349235,1,29,3186,78,0.03333333333333333,0.012658227848101266,0.01834862385321101,0.009020217729393468,0.9909797822706066,3294,79,30,4,1,0.25,19.0,19.0,19.0
ETTh2,dlinear,96,first,level_shift,3407,hybrid_rankmax,percentile,0.9983935483870967,79,56,3159,0,0.5851851851851851,1.0,0.7383177570093458,0.017418351477449457,0.9825816485225506,3294,79,135,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,hybrid_or,percentile,,79,133,3082,0,0.37264150943396224,1.0,0.5429553264604811,0.04136858475894246,0.9586314152410575,3294,79,212,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,residual,mean_std,2.838012486888311,79,104,3111,0,0.43169398907103823,1.0,0.6030534351145038,0.03234836702954899,0.967651632970451,3294,79,183,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,flatness,mean_std,281976.3986218351,0,26,3189,79,0.0,0.0,0.0,0.008087091757387248,0.9919129082426128,3294,79,26,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,3407,hybrid_rankmax,mean_std,1.3799684246154889,0,0,3215,79,0.0,0.0,0.0,0.0,1.0,3294,79,0,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,3407,hybrid_or,mean_std,,79,129,3086,0,0.3798076923076923,1.0,0.5505226480836237,0.0401244167962675,0.9598755832037325,3294,79,208,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,residual,iqr,2.5953582699999997,79,133,3082,0,0.37264150943396224,1.0,0.5429553264604811,0.04136858475894246,0.9586314152410575,3294,79,212,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,flatness,iqr,2.1213123196768335,4,146,3069,75,0.02666666666666667,0.05063291139240506,0.03493449781659389,0.04541213063763608,0.954587869362364,3294,79,150,4,2,0.5,8.5,8.5,17.0
ETTh2,dlinear,96,first,level_shift,3407,hybrid_rankmax,iqr,1.412258064516129,0,0,3215,79,0.0,0.0,0.0,0.0,1.0,3294,79,0,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,3407,hybrid_or,iqr,,79,278,2937,0,0.22128851540616246,1.0,0.36238532110091737,0.0864696734059098,0.9135303265940902,3294,79,357,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,residual,mad,2.9261112234790003,79,93,3122,0,0.45930232558139533,1.0,0.6294820717131474,0.028926905132192846,0.9710730948678071,3294,79,172,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,level_shift,3407,flatness,mad,1.96230181515754,6,171,3044,73,0.03389830508474576,0.0759493670886076,0.04687499999999999,0.053188180404354586,0.9468118195956454,3294,79,177,4,2,0.5,7.5,7.5,15.0
ETTh2,dlinear,96,first,level_shift,3407,hybrid_rankmax,mad,1.6193916129032258,0,0,3215,79,0.0,0.0,0.0,0.0,1.0,3294,79,0,4,0,0.0,,,
ETTh2,dlinear,96,first,level_shift,3407,hybrid_or,mad,,79,263,2952,0,0.2309941520467836,1.0,0.3752969121140143,0.0818040435458787,0.9181959564541213,3294,79,342,4,4,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,first,frozen,42,residual,percentile,2.800671927,35,104,3113,42,0.2517985611510791,0.45454545454545453,0.324074074074074,0.03232825613926018,0.9676717438607398,3294,77,139,5,5,1.0,4.6,5.0,7.0
ETTh2,dlinear,96,first,frozen,42,flatness,percentile,5.4882340000349235,23,35,3182,54,0.39655172413793105,0.2987012987012987,0.34074074074074073,0.010879701585327946,0.9891202984146721,3294,77,58,5,5,1.0,9.0,11.0,12.0
ETTh2,dlinear,96,first,frozen,42,hybrid_rankmax,percentile,0.9983935483870967,29,61,3156,48,0.32222222222222224,0.37662337662337664,0.34730538922155696,0.01896176562014299,0.981038234379857,3294,77,90,5,5,1.0,9.0,9.0,12.0
ETTh2,dlinear,96,first,frozen,42,hybrid_or,percentile,,45,138,3079,32,0.2459016393442623,0.5844155844155844,0.3461538461538462,0.04289710910786447,0.9571028908921355,3294,77,183,5,5,1.0,3.8,5.0,7.0
ETTh2,dlinear,96,first,frozen,42,residual,mean_std,2.838012486888311,35,103,3114,42,0.2536231884057971,0.45454545454545453,0.32558139534883723,0.032017407522536526,0.9679825924774634,3294,77,138,5,5,1.0,4.6,5.0,7.0
ETTh2,dlinear,96,first,frozen,42,flatness,mean_std,281976.3986218351,17,31,3186,60,0.3541666666666667,0.22077922077922077,0.27199999999999996,0.009636307118433322,0.9903636928815667,3294,77,48,5,5,1.0,12.0,12.0,12.0
ETTh2,dlinear,96,first,frozen,42,hybrid_rankmax,mean_std,1.3799684246154889,0,0,3217,77,0.0,0.0,0.0,0.0,1.0,3294,77,0,5,0,0.0,,,
ETTh2,dlinear,96,first,frozen,42,hybrid_or,mean_std,,41,133,3084,36,0.23563218390804597,0.5324675324675324,0.32669322709163345,0.041342866024246194,0.9586571339757538,3294,77,174,5,5,1.0,4.6,5.0,7.0
ETTh2,dlinear,96,first,frozen,42,residual,iqr,2.5953582699999997,38,130,3087,39,0.2261904761904762,0.4935064935064935,0.31020408163265306,0.040410320174075226,0.9595896798259248,3294,77,168,5,5,1.0,4.6,5.0,7.0
ETTh2,dlinear,96,first,frozen,42,flatness,iqr,2.1213123196768335,40,144,3073,37,0.21739130434782608,0.5194805194805194,0.30651340996168586,0.04476220080820641,0.9552377991917936,3294,77,184,5,5,1.0,6.2,9.0,12.0
ETTh2,dlinear,96,first,frozen,42,hybrid_rankmax,iqr,1.412258064516129,0,0,3217,77,0.0,0.0,0.0,0.0,1.0,3294,77,0,5,0,0.0,,,
ETTh2,dlinear,96,first,frozen,42,hybrid_or,iqr,,55,273,2944,22,0.1676829268292683,0.7142857142857143,0.271604938271605,0.08486167236555797,0.915138327634442,3294,77,328,5,5,1.0,2.4,0.0,7.0
ETTh2,dlinear,96,first,frozen,42,residual,mad,2.9261112234790003,34,92,3125,43,0.2698412698412698,0.44155844155844154,0.33497536945812806,0.028598072738576313,0.9714019272614237,3294,77,126,5,5,1.0,4.6,5.0,7.0
ETTh2,dlinear,96,first,frozen,42,flatness,mad,1.96230181515754,42,171,3046,35,0.19718309859154928,0.5454545454545454,0.28965517241379307,0.05315511345974511,0.9468448865402549,3294,77,213,5,5,1.0,6.0,8.0,12.0
ETTh2,dlinear,96,first,frozen,42,hybrid_rankmax,mad,1.6193916129032258,0,0,3217,77,0.0,0.0,0.0,0.0,1.0,3294,77,0,5,0,0.0,,,
ETTh2,dlinear,96,first,frozen,42,hybrid_or,mad,,54,262,2955,23,0.17088607594936708,0.7012987012987013,0.27480916030534347,0.08144233758159776,0.9185576624184022,3294,77,316,5,5,1.0,2.4,0.0,7.0
ETTh2,dlinear,96,first,frozen,2024,residual,percentile,2.800671927,33,104,3123,34,0.24087591240875914,0.4925373134328358,0.3235294117647059,0.03222807561202355,0.9677719243879764,3294,67,137,4,4,1.0,6.75,6.5,9.0
ETTh2,dlinear,96,first,frozen,2024,flatness,percentile,5.4882340000349235,19,35,3192,48,0.35185185185185186,0.2835820895522388,0.31404958677685957,0.010845986984815618,0.9891540130151844,3294,67,54,4,4,1.0,12.0,12.0,12.0
ETTh2,dlinear,96,first,frozen,2024,hybrid_rankmax,percentile,0.9983935483870967,34,60,3167,33,0.3617021276595745,0.5074626865671642,0.42236024844720493,0.018593120545398203,0.9814068794546018,3294,67,94,4,4,1.0,7.0,7.0,9.0
ETTh2,dlinear,96,first,frozen,2024,hybrid_or,percentile,,37,138,3089,30,0.21142857142857144,0.5522388059701493,0.3057851239669422,0.042764177254415864,0.9572358227455842,3294,67,175,4,4,1.0,6.75,6.5,9.0
ETTh2,dlinear,96,first,frozen,2024,residual,mean_std,2.838012486888311,33,103,3124,34,0.2426470588235294,0.4925373134328358,0.3251231527093596,0.03191819026960025,0.9680818097303997,3294,67,136,4,4,1.0,6.75,6.5,9.0
ETTh2,dlinear,96,first,frozen,2024,flatness,mean_std,281976.3986218351,19,30,3197,48,0.3877551020408163,0.2835820895522388,0.3275862068965517,0.009296560272699102,0.9907034397273009,3294,67,49,4,4,1.0,12.0,12.0,12.0
ETTh2,dlinear,96,first,frozen,2024,hybrid_rankmax,mean_std,1.3799684246154889,0,0,3227,67,0.0,0.0,0.0,0.0,1.0,3294,67,0,4,0,0.0,,,
ETTh2,dlinear,96,first,frozen,2024,hybrid_or,mean_std,,37,132,3095,30,0.21893491124260356,0.5522388059701493,0.3135593220338983,0.040904865199876045,0.959095134800124,3294,67,169,4,4,1.0,6.75,6.5,9.0
ETTh2,dlinear,96,first,frozen,2024,residual,iqr,2.5953582699999997,36,133,3094,31,0.21301775147928995,0.5373134328358209,0.3050847457627119,0.04121475054229935,0.9587852494577006,3294,67,169,4,4,1.0,6.0,6.0,8.0
ETTh2,dlinear,96,first,frozen,2024,flatness,iqr,2.1213123196768335,25,148,3079,42,0.14450867052023122,0.373134328358209,0.20833333333333334,0.0458630306786489,0.9541369693213511,3294,67,173,4,4,1.0,10.5,10.5,12.0
ETTh2,dlinear,96,first,frozen,2024,hybrid_rankmax,iqr,1.412258064516129,0,0,3227,67,0.0,0.0,0.0,0.0,1.0,3294,67,0,4,0,0.0,,,
ETTh2,dlinear,96,first,frozen,2024,hybrid_or,iqr,,42,279,2948,25,0.1308411214953271,0.6268656716417911,0.21649484536082472,0.08645801053610164,0.9135419894638983,3294,67,321,4,4,1.0,6.0,6.0,8.0
ETTh2,dlinear,96,first,frozen,2024,residual,mad,2.9261112234790003,31,91,3136,36,0.2540983606557377,0.4626865671641791,0.3280423280423281,0.028199566160520606,0.9718004338394793,3294,67,122,4,4,1.0,7.0,7.0,9.0
ETTh2,dlinear,96,first,frozen,2024,flatness,mad,1.96230181515754,26,176,3051,41,0.12871287128712872,0.3880597014925373,0.19330855018587362,0.05453982026650139,0.9454601797334986,3294,67,202,4,4,1.0,10.25,10.5,12.0
ETTh2,dlinear,96,first,frozen,2024,hybrid_rankmax,mad,1.6193916129032258,0,0,3227,67,0.0,0.0,0.0,0.0,1.0,3294,67,0,4,0,0.0,,,
ETTh2,dlinear,96,first,frozen,2024,hybrid_or,mad,,39,266,2961,28,0.12786885245901639,0.582089552238806,0.20967741935483872,0.0824295010845987,0.9175704989154013,3294,67,305,4,4,1.0,6.75,6.5,9.0
ETTh2,dlinear,96,first,frozen,3407,residual,percentile,2.800671927,35,105,3110,44,0.25,0.4430379746835443,0.31963470319634707,0.03265940902021773,0.9673405909797823,3294,79,140,4,3,0.75,4.0,3.0,7.0
ETTh2,dlinear,96,first,frozen,3407,flatness,percentile,5.4882340000349235,35,32,3183,44,0.5223880597014925,0.4430379746835443,0.4794520547945205,0.009953343701399688,0.9900466562986003,3294,79,67,4,4,1.0,11.0,11.5,12.0
ETTh2,dlinear,96,first,frozen,3407,hybrid_rankmax,percentile,0.9983935483870967,49,60,3155,30,0.44954128440366975,0.620253164556962,0.5212765957446809,0.01866251944012442,0.9813374805598756,3294,79,109,4,4,1.0,7.25,7.5,12.0
ETTh2,dlinear,96,first,frozen,3407,hybrid_or,percentile,,53,136,3079,26,0.2804232804232804,0.6708860759493671,0.39552238805970147,0.042301710730948676,0.9576982892690513,3294,79,189,4,4,1.0,5.75,5.0,11.0
ETTh2,dlinear,96,first,frozen,3407,residual,mean_std,2.838012486888311,35,104,3111,44,0.2517985611510791,0.4430379746835443,0.3211009174311927,0.03234836702954899,0.967651632970451,3294,79,139,4,3,0.75,4.0,3.0,7.0
ETTh2,dlinear,96,first,frozen,3407,flatness,mean_std,281976.3986218351,32,30,3185,47,0.5161290322580645,0.4050632911392405,0.45390070921985815,0.00933125972006221,0.9906687402799378,3294,79,62,4,4,1.0,11.75,12.0,12.0
ETTh2,dlinear,96,first,frozen,3407,hybrid_rankmax,mean_std,1.3799684246154889,0,0,3215,79,0.0,0.0,0.0,0.0,1.0,3294,79,0,4,0,0.0,,,
ETTh2,dlinear,96,first,frozen,3407,hybrid_or,mean_std,,52,133,3082,27,0.2810810810810811,0.6582278481012658,0.393939393939394,0.04136858475894246,0.9586314152410575,3294,79,185,4,4,1.0,6.0,5.0,12.0
ETTh2,dlinear,96,first,frozen,3407,residual,iqr,2.5953582699999997,35,133,3082,44,0.20833333333333334,0.4430379746835443,0.2834008097165992,0.04136858475894246,0.9586314152410575,3294,79,168,4,3,0.75,4.0,3.0,7.0
ETTh2,dlinear,96,first,frozen,3407,flatness,iqr,2.1213123196768335,40,155,3060,39,0.20512820512820512,0.5063291139240507,0.29197080291970806,0.04821150855365474,0.9517884914463453,3294,79,195,4,4,1.0,8.5,11.0,12.0
ETTh2,dlinear,96,first,frozen,3407,hybrid_rankmax,iqr,1.412258064516129,0,0,3215,79,0.0,0.0,0.0,0.0,1.0,3294,79,0,4,0,0.0,,,
ETTh2,dlinear,96,first,frozen,3407,hybrid_or,iqr,,56,287,2928,23,0.16326530612244897,0.7088607594936709,0.26540284360189575,0.08926905132192846,0.9107309486780716,3294,79,343,4,4,1.0,3.75,2.5,10.0
ETTh2,dlinear,96,first,frozen,3407,residual,mad,2.9261112234790003,35,93,3122,44,0.2734375,0.4430379746835443,0.33816425120772947,0.028926905132192846,0.9710730948678071,3294,79,128,4,3,0.75,4.0,3.0,7.0
ETTh2,dlinear,96,first,frozen,3407,flatness,mad,1.96230181515754,42,180,3035,37,0.1891891891891892,0.5316455696202531,0.27906976744186046,0.05598755832037325,0.9440124416796267,3294,79,222,4,4,1.0,8.5,11.0,12.0
ETTh2,dlinear,96,first,frozen,3407,hybrid_rankmax,mad,1.6193916129032258,0,0,3215,79,0.0,0.0,0.0,0.0,1.0,3294,79,0,4,0,0.0,,,
ETTh2,dlinear,96,first,frozen,3407,hybrid_or,mad,,58,272,2943,21,0.17575757575757575,0.7341772151898734,0.28361858190709044,0.08460342146189735,0.9153965785381026,3294,79,330,4,4,1.0,3.75,2.5,10.0
ETTh2,dlinear,96,mean,spike,42,residual,percentile,10.3083672,69,173,3147,0,0.28512396694214875,1.0,0.44372990353697744,0.05210843373493976,0.9478915662650602,3389,69,242,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,flatness,percentile,1000000.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,42,hybrid_rankmax,percentile,1.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,42,hybrid_or,percentile,,69,173,3147,0,0.28512396694214875,1.0,0.44372990353697744,0.05210843373493976,0.9478915662650602,3389,69,242,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,residual,mean_std,9.029152919893662,69,273,3047,0,0.20175438596491227,1.0,0.3357664233576642,0.0822289156626506,0.9177710843373494,3389,69,342,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,flatness,mean_std,397590.71146626986,0,26,3294,69,0.0,0.0,0.0,0.00783132530120482,0.9921686746987952,3389,69,26,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,42,hybrid_rankmax,mean_std,1.3728940612892075,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,42,hybrid_or,mean_std,,69,297,3023,0,0.1885245901639344,1.0,0.31724137931034485,0.0894578313253012,0.9105421686746988,3389,69,366,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,residual,iqr,7.66269355,69,492,2828,0,0.12299465240641712,1.0,0.21904761904761905,0.14819277108433734,0.8518072289156626,3389,69,561,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,flatness,iqr,2.186553955037475,1,131,3189,68,0.007575757575757576,0.014492753623188406,0.009950248756218905,0.0394578313253012,0.9605421686746988,3389,69,132,33,1,0.030303030303030304,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,hybrid_rankmax,iqr,1.433434650455927,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,42,hybrid_or,iqr,,69,581,2739,0,0.10615384615384615,1.0,0.19193324061196107,0.175,0.825,3389,69,650,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,residual,mad,8.430836921360001,69,356,2964,0,0.1623529411764706,1.0,0.2793522267206478,0.10722891566265061,0.8927710843373494,3389,69,425,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,flatness,mad,2.0114720413854044,1,159,3161,68,0.00625,0.014492753623188406,0.008733624454148471,0.04789156626506024,0.9521084337349398,3389,69,160,33,1,0.030303030303030304,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,42,hybrid_rankmax,mad,1.6640923404255317,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,42,hybrid_or,mad,,69,474,2846,0,0.1270718232044199,1.0,0.22549019607843138,0.1427710843373494,0.8572289156626506,3389,69,543,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,residual,percentile,10.3083672,69,172,3148,0,0.2863070539419087,1.0,0.44516129032258067,0.051807228915662654,0.9481927710843373,3389,69,241,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,flatness,percentile,1000000.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,2024,hybrid_rankmax,percentile,1.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,2024,hybrid_or,percentile,,69,172,3148,0,0.2863070539419087,1.0,0.44516129032258067,0.051807228915662654,0.9481927710843373,3389,69,241,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,residual,mean_std,9.029152919893662,69,272,3048,0,0.20234604105571846,1.0,0.3365853658536585,0.0819277108433735,0.9180722891566265,3389,69,341,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,flatness,mean_std,397590.71146626986,0,26,3294,69,0.0,0.0,0.0,0.00783132530120482,0.9921686746987952,3389,69,26,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,2024,hybrid_rankmax,mean_std,1.3728940612892075,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,2024,hybrid_or,mean_std,,69,296,3024,0,0.18904109589041096,1.0,0.31797235023041476,0.0891566265060241,0.9108433734939759,3389,69,365,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,residual,iqr,7.66269355,69,491,2829,0,0.12321428571428572,1.0,0.21939586645469,0.14789156626506025,0.8521084337349397,3389,69,560,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,flatness,iqr,2.186553955037475,2,131,3189,67,0.015037593984962405,0.028985507246376812,0.0198019801980198,0.0394578313253012,0.9605421686746988,3389,69,133,33,2,0.06060606060606061,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,hybrid_rankmax,iqr,1.433434650455927,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,2024,hybrid_or,iqr,,69,577,2743,0,0.10681114551083591,1.0,0.19300699300699303,0.17379518072289157,0.8262048192771084,3389,69,646,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,residual,mad,8.430836921360001,69,357,2963,0,0.1619718309859155,1.0,0.2787878787878788,0.10753012048192771,0.8924698795180723,3389,69,426,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,flatness,mad,2.0114720413854044,2,164,3156,67,0.012048192771084338,0.028985507246376812,0.01702127659574468,0.04939759036144578,0.9506024096385542,3389,69,166,33,2,0.06060606060606061,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,2024,hybrid_rankmax,mad,1.6640923404255317,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,2024,hybrid_or,mad,,69,477,2843,0,0.12637362637362637,1.0,0.22439024390243903,0.14367469879518072,0.8563253012048193,3389,69,546,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,3407,residual,percentile,10.3083672,68,171,3150,0,0.28451882845188287,1.0,0.4429967426710098,0.051490514905149054,0.948509485094851,3389,68,239,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,3407,flatness,percentile,1000000.0,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,3407,hybrid_rankmax,percentile,1.0,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
ETTh2,dlinear,96,mean,spike,3407,hybrid_or,percentile,,68,171,3150,0,0.28451882845188287,1.0,0.4429967426710098,0.051490514905149054,0.948509485094851,3389,68,239,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,3407,residual,mean_std,9.029152919893662,68,271,3050,0,0.20058997050147492,1.0,0.33415233415233414,0.08160192713038242,0.9183980728696176,3389,68,339,33,33,1.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,3407,flatness,mean_std,397590.71146626986,1,14,3307,67,0.06666666666666667,0.014705882352941176,0.024096385542168672,0.004215597711532671,0.9957844022884673,3389,68,15,33,1,0.030303030303030304,0.0,0.0,0.0
ETTh2,dlinear,96,mean,spike,3407,hybrid_rankmax,mean_std,1.3728940612892075,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
